11922,0,0,6281949,5
11923,0,1,6481949,12
11927,13,1,6081949,3
11936,7,0,6301949,2
11942,0,1,6412149,11
11946,0,1,6281949,2
11948,0,1,6411949,9
11954,4,0,6481949,2
11956,0,0,6581949,6
11957,6,0,6411949,12
11959,0,1,6301949,10
11960,0,0,6281949,4
11961,78,0,6301949,9
11962,4,1,6281949,4
11976,19,1,6412149,1
11979,5,1,6412149,11
11990,7,0,6411949,1
11991,0,0,6281949,2
11992,76,0,6281949,7
11996,33,0,6301949,8
11997,2,0,6412149,11
11999,0,1,6412149,5
12006,0,0,6581949,8
12008,0,0,6481949,7
12027,0,0,6281949,5
12028,49,0,6301949,8
12033,0,1,6281949,3
12043,8,0,6281949,1
12045,19,0,6081949,2
12064,5,1,6081949,9
12065,0,1,6301949,10
12080,16,0,6281949,2
12081,25,0,6301949,8
12096,0,1,6281949,9
12097,0,0,6081949,7
12105,57,1,6412149,12
12115,0,0,6281949,8
12122,0,1,6412149,8
12126,1,0,6081949,10
12136,0,0,6301949,7
12137,0,1,6081949,11
12151,19,1,6411949,6
12154,3,1,6411949,4
12159,0,1,6412149,12
12168,0,1,6281949,4
12175,12,0,6481949,8
12192,0,0,6411949,12
12197,21,1,6301949,7
12214,0,0,6081949,4
12219,30,0,6281949,4
12224,0,1,6581949,11
12236,0,1,6301949,9
12241,0,0,6411949,10
12243,0,1,6281949,11
12261,0,0,6301949,9
12269,0,0,6412149,12
12271,1,0,6481949,6
12272,8,0,6301949,11
12273,0,1,6412149,6
12280,0,0,6481949,5
12287,0,1,6081949,10
12296,0,1,6412149,6
12297,0,1,6412149,9
12304,24,0,6301949,1
12307,0,0,6412149,9
12317,0,0,6301949,5
12322,0,0,6412149,3
12334,14,0,6411949,11
12340,0,0,6281949,3
12354,0,1,6581949,1
12360,0,0,6581949,8
12368,0,0,6301949,7
12374,0,0,6581949,9
12376,0,0,6412149,2
12381,1,1,6412149,4
12383,0,0,6281949,10
12389,2,0,6081949,10
12390,61,0,6281949,3
12396,64,1,6412149,8
12399,1,0,6281949,5
12406,0,1,6481949,12
12409,0,0,6411949,1
12412,0,1,6411949,2
12422,0,1,6481949,10
12429,2,1,6281949,12
12430,0,1,6081949,7
12436,0,0,6481949,6
12438,0,1,6411949,12
12451,0,1,6281949,11
12452,51,0,6301949,5
12458,6,0,6281949,7
12473,0,1,6412149,6
12474,73,0,6081949,11
12475,3,1,6412149,2
12508,0,1,6412149,8
12520,1,0,6301949,11
12523,0,0,6412149,6
12527,0,0,6081949,3
12528,16,1,6412149,4
12533,0,1,6481949,2
12552,12,1,6411949,8
12553,0,1,6412149,10
12557,0,0,6412149,6
12558,11,1,6281949,5
12561,3,0,6481949,11
12566,0,0,6481949,9
12569,1,1,6481949,1
12575,1,1,6412149,5
12577,32,1,6412149,4
12580,0,1,6411949,6
12584,0,1,6281949,9
12589,0,1,6581949,2
12591,14,1,6411949,12
12608,0,0,6411949,10
12611,5,0,6411949,3
12615,0,1,6412149,7
12616,55,0,6301949,6
12621,0,1,6411949,1
12627,0,1,6281949,8
12629,27,1,6412149,8
12631,0,0,6411949,7
12632,0,1,6412149,6
12633,1,1,6301949,8
12634,0,0,6081949,3
12637,24,1,6411949,11
12640,0,1,6412149,9
12642,0,1,6481949,9
12657,61,1,6481949,3
12659,10,0,6081949,8
12667,23,1,6481949,5
12668,0,1,6412149,10
12671,1,1,6081949,8
12674,0,0,6411949,5
12684,33,0,6411949,3
12688,46,0,6411949,2
12696,13,1,6301949,10
12702,17,1,6301949,5
12703,0,0,6481949,2
12707,0,0,6412149,6
12708,0,0,6412149,7
12726,0,1,6412149,7
12733,1,0,6412149,6
12742,0,0,6081949,9
12749,4,1,6081949,11
12750,0,1,6411949,9
12755,0,1,6481949,7
12757,0,0,6412149,7
12760,0,1,6081949,10
12762,1,1,6281949,2
12774,1,1,6412149,8
12777,3,0,6301949,4
12782,11,0,6411949,7
12783,39,1,6281949,12
12785,0,0,6411949,10
12787,0,1,6411949,12
12803,0,0,6081949,2
12805,0,0,6411949,2
12813,0,0,6412149,5
12819,7,0,6281949,4
12821,17,0,6481949,12
12823,0,0,6412149,11
12825,14,0,6581949,4
12826,22,1,6412149,7
12828,0,1,6412149,6
12834,0,1,6411949,11
12835,0,0,6411949,10
12840,0,0,6081949,7
12845,0,1,6301949,11
12849,47,0,6481949,4
12862,3,0,6411949,2
12872,0,0,6411949,5
12873,0,0,6481949,5
12874,0,0,6081949,6
12875,1,1,6301949,2
12882,1,0,6581949,4
12887,0,0,6081949,11
12891,0,1,6412149,1
12895,0,1,6412149,7
12904,0,0,6081949,1
12906,8,0,6411949,2
12913,0,1,6412149,11
12923,10,0,6281949,12
12939,0,1,6481949,11
12940,0,1,6411949,11
12945,1,1,6412149,11
12949,0,0,6412149,12
12952,15,1,6301949,5
12954,0,0,6301949,7
12957,0,1,6481949,4
12966,0,1,6481949,12
12970,4,0,6081949,4
12971,0,0,6581949,6
12980,0,1,6301949,11
12989,4,0,6411949,6
12993,0,0,6412149,6
12994,0,1,6481949,8
13006,41,1,6301949,9
13010,3,0,6281949,1
13012,0,0,6301949,6
13018,0,0,6481949,1
13019,0,1,6301949,11
13023,0,1,6411949,5
13025,0,0,6411949,4
13028,0,1,6081949,5
13034,0,1,6081949,12
13035,37,0,6411949,8
13038,3,0,6081949,2
13042,0,1,6412149,9
13045,0,0,6281949,5
13055,2,1,6481949,6
13057,23,0,6481949,10
13063,7,1,6301949,11
13065,0,0,6581949,3
13070,0,1,6081949,1
13071,4,1,6281949,7
13073,48,1,6481949,5
13075,11,1,6301949,8
13095,0,1,6081949,3
13111,1,0,6281949,1
13123,0,0,6481949,5
13127,0,0,6301949,2
13139,0,1,6411949,10
13142,0,0,6281949,11
13146,0,1,6081949,9
13150,0,1,6411949,8
13153,0,0,6281949,11
13161,0,1,6412149,1
13166,0,0,6081949,8
13186,0,1,6281949,4
13190,0,1,6301949,2
13196,0,0,6301949,11
13198,0,1,6412149,4
13201,0,1,6081949,12
13207,43,1,6081949,3
13216,13,1,6281949,7
13219,0,1,6281949,6
13238,0,0,6411949,11
13244,1,0,6081949,7
13248,0,1,6581949,7
13260,17,1,6411949,9
13262,2,1,6281949,7
13264,0,1,6281949,10
13271,0,1,6411949,7
13275,0,0,6481949,6
13280,7,0,6301949,11
13300,0,0,6281949,5
13301,6,1,6281949,1
13312,0,0,6301949,7
13324,0,0,6081949,12
13328,0,1,6481949,5
13338,3,1,6411949,10
13345,0,0,6281949,7
13354,22,1,6081949,5
13355,4,1,6481949,5
13356,18,1,6081949,11
13362,1,0,6081949,10
13364,0,1,6411949,1
13368,0,0,6301949,5
13370,0,1,6281949,8
13371,2,1,6581949,4
13377,1,0,6281949,8
13380,2,1,6581949,1
13384,0,1,6581949,8
13385,1,1,6412149,9
13397,5,1,6412149,6
13399,20,1,6281949,1
13402,0,1,6411949,10
13407,69,1,6281949,10
13410,0,1,6412149,7
13415,0,0,6412149,5
13420,0,0,6411949,3
13422,5,1,6412149,12
13426,19,0,6281949,9
13435,12,0,6281949,2
13436,0,1,6412149,9
13437,0,1,6281949,9
13440,0,1,6411949,5
13455,0,0,6411949,6
13460,0,1,6081949,4
13461,0,1,6081949,5
13466,3,1,6281949,2
13468,2,0,6301949,2
13486,7,0,6411949,2
13489,0,0,6081949,7
13493,0,1,6301949,1
13496,0,1,6301949,9
13504,0,1,6411949,9
13552,0,0,6281949,4
13565,0,0,6281949,12
13567,0,1,6481949,4
13568,0,1,6281949,1
13569,0,0,6481949,11
13577,0,1,6081949,12
13583,0,1,6301949,2
13585,0,0,6411949,6
13596,0,0,6411949,11
13597,45,1,6411949,5
13602,0,1,6281949,12
13608,3,1,6281949,11
13613,0,0,6281949,1
13634,0,1,6081949,5
13638,1,0,6481949,8
13640,15,0,6081949,12
13642,13,1,6081949,8
13645,2,0,6281949,1
13648,21,1,6281949,6
13650,1,0,6281949,4
13654,0,0,6281949,7
13666,5,0,6412149,4
13679,0,1,6481949,11
13682,0,1,6281949,10
13685,0,0,6411949,11
13693,0,0,6411949,2
13708,0,1,6412149,8
13710,0,0,6411949,2
13711,0,0,6412149,11
13712,7,1,6281949,9
13713,0,0,6281949,11
13714,0,1,6581949,11
13715,0,1,6412149,3
13716,2,0,6412149,10
13720,0,1,6081949,1
13730,1,0,6411949,9
13735,1,1,6412149,2
13737,0,0,6081949,6
13739,4,0,6581949,2
13744,2,1,6081949,8
13745,0,0,6411949,1
13747,0,0,6081949,2
13748,0,1,6411949,8
13750,0,0,6081949,11
13755,0,1,6412149,12
13771,0,1,6412149,3
13774,4,0,6581949,11
13778,2,0,6281949,11
13783,7,1,6081949,6
13784,11,1,6301949,10
13790,2,0,6412149,8
13792,0,0,6481949,5
13801,1,1,6281949,6
13806,0,0,6081949,8
13808,33,0,6411949,1
13822,0,0,6301949,7
13831,0,1,6281949,11
13832,0,1,6411949,9
13835,20,1,6301949,2
13839,0,1,6481949,2
13850,21,1,6081949,7
13854,0,0,6281949,5
13855,6,0,6581949,1
13868,0,0,6412149,7
13869,0,0,6411949,9
13874,0,1,6281949,11
13880,10,0,6411949,5
13886,0,0,6481949,9
13889,0,1,6581949,10
13891,2,1,6481949,7
13897,2,1,6412149,9
13898,0,1,6301949,8
13903,0,1,6411949,10
13905,0,1,6412149,11
13916,0,1,6412149,10
13926,0,1,6281949,4
13927,0,0,6281949,1
13930,2,1,6412149,1
13933,0,0,6481949,4
13948,123,0,6081949,9
13949,0,0,6301949,10
13952,3,0,6411949,3
13961,7,0,6081949,7
13969,0,1,6581949,12
13972,0,1,6481949,4
13990,2,0,6481949,11
13995,0,1,6411949,4
13996,0,0,6301949,3
14002,0,0,6412149,6
14004,1,1,6411949,2
14011,21,0,6301949,6
14016,0,0,6412149,3
14023,2,0,6481949,11
14024,1,1,6411949,9
14026,8,0,6281949,7
14028,12,0,6411949,9
14051,13,1,6301949,7
14060,24,1,6281949,4
14063,4,0,6081949,3
14068,2,0,6081949,12
14080,0,1,6412149,3
14085,27,1,6281949,6
14086,0,1,6411949,10
14088,0,0,6301949,12
14091,1,1,6281949,3
14098,2,0,6412149,3
14104,6,1,6081949,10
14105,0,1,6411949,11
14112,3,1,6081949,10
14115,0,0,6081949,11
14133,0,0,6301949,5
14134,13,0,6281949,3
14139,0,0,6412149,3
14145,2,1,6411949,10
14153,0,1,6411949,10
14163,1,1,6301949,9
14164,0,1,6081949,8
14165,34,1,6412149,2
14171,4,1,6481949,4
14179,4,0,6411949,6
14190,0,1,6081949,9
14192,6,0,6281949,7
14205,0,1,6281949,8
14208,0,0,6281949,11
14217,13,1,6412149,7
14221,0,0,6581949,4
14224,0,1,6081949,9
14227,16,1,6281949,10
14242,0,0,6081949,12
14244,0,0,6081949,7
14254,0,0,6281949,8
14257,13,0,6281949,7
14258,4,0,6301949,1
14259,0,1,6411949,11
14260,0,0,6412149,1
14264,35,0,6281949,1
14265,21,1,6412149,8
14276,0,1,6081949,2
14280,11,0,6301949,5
14282,0,0,6412149,9
14290,0,0,6411949,10
14295,0,1,6411949,7
14301,0,1,6281949,3
14306,10,1,6301949,11
14313,0,1,6081949,10
14315,23,1,6081949,4
14328,0,1,6412149,10
14347,0,1,6081949,8
14352,89,0,6281949,6
14362,0,0,6481949,10
14365,0,0,6281949,4
14368,2,0,6281949,7
14371,0,0,6081949,8
14378,0,1,6412149,3
14386,29,1,6481949,5
14394,7,1,6411949,9
14400,0,1,6081949,4
14405,0,0,6411949,5
14415,3,1,6481949,4
14418,0,0,6412149,9
14422,48,1,6301949,12
14426,1,1,6411949,5
14428,0,0,6581949,7
14432,0,0,6281949,10
14438,1,0,6481949,7
14446,0,1,6411949,12
14449,13,1,6481949,5
14459,0,0,6081949,11
14469,0,0,6411949,9
14471,0,1,6301949,7
14473,0,1,6081949,2
14475,0,0,6281949,12
14481,21,0,6301949,12
14483,6,0,6281949,5
14484,0,0,6412149,6
14487,0,1,6411949,4
14492,0,0,6412149,5
14496,7,1,6301949,6
14498,0,1,6581949,7
14499,0,0,6281949,5
14506,28,1,6081949,4
14509,6,1,6081949,9
14511,0,1,6481949,1
14519,0,1,6081949,10
14526,0,1,6411949,6
14531,1,1,6281949,3
14544,14,1,6281949,5
14552,0,1,6281949,5
14553,0,1,6411949,7
14558,18,0,6412149,3
14565,20,1,6281949,9
14572,48,1,6411949,7
14573,1,1,6301949,1
14576,0,1,6481949,4
14579,19,1,6281949,1
14586,0,0,6411949,12
14592,2,1,6301949,8
14596,0,0,6481949,10
14599,10,1,6301949,4
14600,0,0,6412149,3
14603,0,1,6412149,6
14605,18,1,6081949,12
14606,0,1,6301949,11
14610,0,1,6481949,2
14615,0,0,6301949,12
14619,2,0,6281949,4
14624,0,1,6581949,9
14629,10,0,6412149,5
14630,0,1,6412149,10
14641,0,1,6411949,7
14644,1,1,6412149,8
14653,0,1,6081949,5
14663,0,0,6581949,1
14670,0,0,6081949,8
14671,0,1,6411949,1
14681,40,0,6411949,2
14684,24,0,6281949,12
14690,0,0,6081949,6
14692,0,1,6301949,5
14693,0,0,6411949,7
14694,0,1,6281949,9
14696,0,0,6301949,5
14702,9,1,6281949,12
14707,17,0,6411949,12
14709,0,0,6581949,3
14724,0,0,6281949,7
14725,0,0,6411949,9
14732,4,1,6411949,5
14733,94,1,6281949,8
14738,2,1,6411949,5
14752,21,0,6411949,7
14755,0,1,6412149,4
14757,0,0,6081949,3
14764,0,0,6412149,6
14765,0,1,6081949,7
14771,21,0,6081949,9
14774,0,1,6412149,10
14776,1,0,6412149,2
14779,0,0,6412149,7
14783,0,0,6281949,10
14795,0,0,6581949,8
14799,36,0,6081949,5
14809,1,0,6481949,8
14813,0,1,6301949,9
14818,0,1,6081949,8
14830,0,1,6281949,7
14833,8,1,6281949,12
14835,0,0,6411949,2
14838,0,1,6281949,7
14843,0,1,6581949,4
14848,0,1,6081949,10
14849,0,0,6411949,2
14850,5,0,6301949,11
14852,0,1,6281949,11
14855,0,1,6281949,3
14872,0,0,6411949,12
14875,0,0,6411949,10
14877,26,0,6481949,3
14889,0,1,6481949,10
14900,14,0,6281949,12
14915,2,0,6301949,11
14924,0,1,6412149,12
14927,0,1,6081949,12
14928,0,1,6081949,10
14929,0,1,6301949,1
14930,0,1,6301949,3
14931,2,0,6081949,9
14934,9,0,6081949,11
14939,0,1,6412149,6
14942,0,0,6081949,5
14947,0,1,6301949,10
14952,1,1,6412149,8
14954,22,1,6412149,7
14962,0,0,6281949,6
14964,0,0,6581949,7
14968,4,0,6581949,4
14969,4,1,6412149,4
14973,0,0,6081949,2
14975,0,1,6411949,1
14977,0,1,6411949,2
14984,0,1,6412149,3
14986,12,0,6281949,12
14988,0,0,6481949,8
14989,0,0,6411949,1
14991,2,1,6301949,10
14993,2,1,6581949,7
14994,0,1,6301949,6
14995,0,1,6581949,3
15004,37,1,6301949,12
15007,4,1,6581949,1
15009,0,1,6281949,3
15014,0,1,6081949,11
15015,40,0,6281949,11
15020,3,0,6281949,7
15021,1,0,6081949,7
15028,0,1,6581949,1
15035,0,0,6081949,6
15042,59,0,6301949,8
15047,0,1,6281949,1
15052,0,1,6281949,12
15069,9,1,6301949,10
15075,0,1,6081949,5
15076,23,0,6081949,12
15077,10,1,6411949,9
15083,19,0,6481949,12
15088,0,0,6301949,9
15092,63,1,6481949,12
15099,0,0,6481949,2
15107,0,1,6481949,6
15113,1,1,6281949,9
15114,0,1,6281949,6
15115,0,0,6412149,6
15116,0,0,6412149,10
15118,7,1,6281949,9
15119,5,1,6081949,12
15132,0,1,6081949,5
15139,14,1,6301949,4
15144,16,0,6081949,6
15145,0,1,6081949,3
15147,2,1,6281949,10
15149,0,1,6301949,4
15157,4,0,6281949,10
15169,12,0,6412149,8
15177,0,0,6581949,9
15182,0,0,6281949,5
15190,0,0,6481949,4
15198,0,1,6412149,11
15203,5,0,6081949,7
15207,1,1,6281949,1
15208,0,1,6411949,3
15217,0,1,6281949,9
15218,0,1,6412149,5
15219,0,1,6412149,11
15221,6,0,6081949,4
15233,31,1,6301949,12
15243,0,1,6081949,5
15250,1,0,6281949,9
15263,60,1,6411949,8
15265,19,0,6281949,9
15272,8,0,6411949,10
15274,0,1,6081949,1
15284,1,1,6411949,3
15287,110,0,6412149,9
15298,0,1,6411949,11
15300,2,0,6481949,6
15304,2,0,6411949,9
15306,0,0,6412149,9
15310,7,1,6081949,6
15313,0,1,6281949,5
15315,0,1,6281949,8
15317,0,1,6411949,4
15318,0,1,6411949,3
15326,4,1,6281949,4
15343,0,0,6481949,4
15345,0,1,6281949,1
15348,0,1,6081949,8
15353,0,1,6581949,3
15359,0,0,6081949,10
15360,0,1,6301949,3
15364,0,0,6581949,5
15368,0,0,6081949,5
15369,0,1,6412149,5
15376,8,0,6281949,6
15377,3,1,6281949,4
15387,1,1,6281949,2
15390,10,1,6412149,2
15393,0,0,6281949,8
15394,0,1,6581949,8
15396,21,0,6281949,4
15402,0,0,6281949,2
15404,0,1,6081949,12
15406,0,1,6081949,11
15415,0,1,6281949,3
15419,6,1,6411949,1
15429,2,0,6281949,7
15431,0,1,6581949,5
15434,0,1,6081949,9
15436,0,1,6301949,6
15440,1,0,6281949,4
15441,0,1,6281949,3
15455,0,1,6411949,5
15457,5,0,6412149,2
15464,0,0,6411949,1
15467,1,1,6411949,4
15474,6,0,6581949,1
15476,0,0,6301949,7
15480,0,0,6412149,12
15485,0,1,6281949,3
15487,0,0,6081949,4
15497,0,1,6411949,7
15500,2,1,6281949,7
15508,0,1,6412149,1
15510,0,0,6581949,2
15511,0,0,6481949,9
15520,0,1,6411949,3
15527,3,1,6081949,8
15528,0,0,6581949,7
15534,18,0,6412149,10
15537,2,1,6081949,3
15542,3,1,6081949,4
15545,4,0,6281949,5
15548,3,1,6281949,9
15549,0,1,6301949,8
15553,0,1,6301949,7
15556,4,1,6481949,8
15559,0,1,6481949,9
15569,0,0,6412149,1
15571,0,0,6412149,9
15577,20,0,6081949,12
15584,1,0,6481949,6
15595,31,1,6411949,1
15603,0,1,6301949,11
15607,0,1,6411949,10
15609,30,1,6581949,8
15614,0,0,6412149,10
15615,11,1,6281949,8
15617,3,1,6081949,2
15619,1,0,6411949,8
15620,21,1,6411949,6
15630,27,1,6301949,8
15636,0,1,6281949,10
15637,3,1,6081949,6
15642,0,1,6411949,4
15645,0,0,6301949,5
15647,0,0,6581949,9
15652,16,0,6301949,4
15655,0,0,6581949,3
15657,0,0,6281949,8
15667,0,1,6411949,9
15674,0,0,6081949,2
15678,0,0,6411949,4
15693,93,1,6281949,1
15696,0,1,6301949,4
15705,0,0,6412149,3
15706,0,1,6581949,8
15710,0,1,6481949,12
15715,0,0,6281949,4
15727,0,0,6281949,12
15728,2,1,6301949,11
15730,0,0,6412149,6
15736,0,0,6412149,7
15741,0,1,6411949,2
15750,116,1,6412149,8
15752,0,0,6581949,9
15753,12,0,6411949,5
15755,0,1,6081949,9
15759,34,0,6581949,12
15769,0,1,6481949,2
15770,0,1,6412149,2
15780,0,1,6581949,8
15781,3,0,6081949,5
15784,0,1,6412149,3
15786,0,0,6281949,3
15792,8,0,6081949,11
15795,0,1,6301949,10
15796,13,1,6281949,11
15800,20,0,6281949,5
15803,0,0,6411949,2
15805,0,1,6411949,10
15806,0,1,6281949,5
15807,2,0,6412149,2
15810,0,1,6301949,7
15815,34,1,6581949,12
15818,4,1,6411949,1
15822,0,1,6411949,9
15824,0,0,6281949,3
15827,0,1,6081949,1
15831,0,1,6481949,9
15833,0,1,6281949,2
15836,0,1,6412149,1
15839,4,0,6411949,12
15845,0,0,6081949,3
15853,13,1,6081949,12
15862,11,1,6281949,3
15867,0,1,6411949,8
15874,0,1,6481949,6
15878,0,1,6081949,8
15880,0,1,6411949,9
15882,0,0,6301949,9
15888,0,1,6081949,11
15899,0,1,6412149,7
15901,8,1,6411949,9
15909,3,0,6081949,11
15911,0,1,6412149,11
15919,8,0,6281949,12
15920,0,1,6581949,7
15934,0,1,6411949,10
15936,2,0,6281949,10
15943,0,0,6481949,2
15948,0,1,6281949,12
15949,0,1,6481949,9
15951,2,1,6411949,6
15953,0,1,6412149,3
15958,0,1,6411949,11
15961,3,1,6301949,10
15963,0,0,6281949,10
15966,0,1,6281949,7
15967,0,1,6081949,10
15970,0,1,6281949,6
15980,0,1,6412149,9
15984,0,1,6412149,12
15993,0,1,6412149,9
15998,0,0,6281949,10
16004,0,0,6412149,6
16005,0,0,6411949,4
16018,0,0,6081949,1
16020,15,0,6301949,4
16030,0,1,6411949,12
16032,1,1,6412149,10
16060,0,1,6412149,5
16062,0,1,6281949,2
16067,0,1,6481949,8
16078,10,1,6581949,8
16080,0,0,6412149,8
16081,0,0,6301949,8
16083,0,0,6281949,9
16086,0,1,6581949,9
16093,3,0,6411949,7
16099,0,1,6412149,11
16101,9,1,6412149,5
16109,4,0,6412149,5
16111,16,1,6581949,10
16113,0,1,6281949,9
16114,0,0,6301949,8
16118,0,0,6412149,12
16130,13,0,6281949,7
16131,0,1,6481949,5
16143,8,0,6481949,7
16146,0,0,6581949,12
16147,0,1,6301949,10
16153,54,1,6412149,2
16154,0,0,6412149,11
16157,17,1,6081949,7
16158,0,1,6301949,2
16159,0,0,6301949,12
16169,0,1,6412149,8
16181,0,0,6411949,4
16183,3,1,6301949,10
16188,0,1,6412149,6
16189,0,0,6281949,8
16199,0,0,6411949,12
16201,2,0,6411949,12
16202,0,1,6081949,12
16203,0,1,6281949,2
16204,0,0,6281949,8
16214,0,0,6481949,7
16217,3,1,6281949,9
16232,0,0,6412149,2
16238,0,1,6481949,10
16241,2,0,6281949,12
16244,0,0,6481949,2
16247,0,1,6081949,8
16250,1,1,6281949,9
16272,0,0,6281949,3
16273,0,1,6281949,11
16279,2,1,6281949,8
16283,0,0,6411949,5
16285,1,0,6301949,10
16286,0,0,6412149,6
16287,2,1,6411949,2
16289,0,1,6281949,10
16291,0,0,6081949,12
16314,7,1,6281949,3
16323,15,1,6412149,2
16326,0,1,6411949,11
16327,1,0,6281949,11
16339,5,1,6481949,3
16341,8,1,6081949,5
16347,0,0,6411949,10
16356,0,0,6281949,12
16357,0,0,6412149,3
16358,0,1,6412149,10
16360,4,1,6581949,9
16371,0,1,6281949,6
16374,0,0,6581949,5
16383,0,0,6281949,4
16391,0,0,6411949,1
16395,1,1,6081949,2
16397,5,0,6301949,3
16402,0,0,6411949,1
16403,0,1,6412149,11
16416,37,0,6281949,11
16423,0,0,6411949,9
16424,1,0,6281949,4
16425,43,1,6281949,3
16426,0,0,6081949,11
16427,0,1,6281949,6
16429,3,1,6281949,9
16433,0,0,6281949,3
16444,0,0,6301949,5
16449,2,0,6481949,9
16454,2,1,6281949,7
16457,0,1,6301949,3
16463,0,1,6481949,2
16479,0,0,6281949,5
16487,0,0,6301949,7
16493,0,0,6481949,1
16494,1,0,6301949,4
16501,0,0,6581949,3
16504,0,1,6481949,11
16505,27,1,6081949,9
16508,0,0,6481949,5
16510,0,0,6412149,8
16512,19,0,6301949,10
16513,0,0,6281949,11
16527,0,0,6581949,4
16532,0,0,6411949,7
16535,0,1,6412149,4
16539,0,1,6411949,7
16541,15,1,6412149,3
16548,0,1,6411949,9
16551,2,1,6301949,4
16554,2,1,6281949,4
16560,0,0,6081949,10
16575,33,0,6481949,4
16577,0,1,6412149,7
16588,0,0,6581949,11
16589,0,1,6412149,11
16592,0,0,6481949,4
16600,0,1,6412149,7
16609,16,0,6301949,10
16616,0,0,6481949,5
16636,0,0,6581949,8
16639,0,1,6301949,4
16643,1,0,6411949,3
16650,0,0,6081949,11
16653,18,0,6281949,10
16654,0,1,6412149,9
16657,4,1,6301949,5
16660,0,0,6411949,2
16669,0,0,6411949,6
16673,1,0,6301949,11
16679,3,1,6301949,3
16688,0,0,6081949,11
16696,9,1,6281949,12
16711,3,1,6411949,8
16720,0,0,6411949,4
16729,1,1,6301949,9
16730,0,1,6411949,8
16732,1,1,6281949,2
16736,57,1,6281949,3
16745,10,1,6281949,11
16770,3,0,6581949,8
16776,0,0,6281949,10
16780,0,1,6481949,3
16786,7,0,6301949,7
16787,4,0,6081949,12
16788,18,1,6481949,11
16793,0,0,6411949,10
16797,0,1,6581949,2
16799,42,1,6581949,5
16801,8,0,6481949,9
16807,0,1,6301949,11
16812,6,0,6411949,7
16813,1,1,6481949,10
16816,26,0,6412149,3
16823,25,0,6412149,12
16824,21,1,6281949,7
16829,3,1,6411949,4
16832,0,1,6281949,10
16833,0,0,6281949,5
16835,0,1,6081949,8
16836,7,1,6411949,11
16847,11,0,6281949,10
16848,0,1,6081949,10
16850,0,1,6081949,2
16851,17,1,6411949,10
16859,0,0,6481949,11
16860,18,1,6281949,12
16869,0,0,6411949,8
16882,26,1,6281949,9
16885,9,1,6281949,8
16891,0,1,6581949,6
16892,0,0,6581949,5
16894,0,0,6281949,9
16895,0,0,6481949,1
16901,26,1,6411949,7
16906,0,1,6412149,2
16908,0,1,6281949,8
16915,0,1,6481949,1
16921,4,0,6411949,2
16947,0,1,6281949,11
16952,1,0,6301949,7
16954,10,0,6281949,1
16957,0,1,6481949,6
16975,0,1,6411949,3
16977,0,0,6412149,1
16990,0,1,6412149,3
16992,0,0,6281949,10
16996,47,0,6281949,2
16997,1,1,6412149,10
16998,0,0,6411949,11
17000,8,0,6081949,4
17022,31,0,6281949,7
17023,9,0,6081949,7
17036,0,0,6281949,2
17038,1,1,6412149,12
17043,0,1,6281949,11
17050,0,1,6412149,12
17054,0,0,6281949,1
17055,0,0,6281949,1
17058,0,1,6412149,11
17065,0,0,6412149,12
17076,0,1,6081949,9
17077,0,1,6281949,12
17079,48,1,6281949,10
17083,0,0,6411949,10
17090,0,0,6412149,8
17111,0,0,6581949,6
17113,3,0,6281949,3
17123,9,1,6301949,5
17127,0,0,6281949,12
17133,0,0,6411949,1
17134,0,1,6412149,9
17136,0,0,6081949,4
17137,36,1,6412149,2
17140,0,1,6301949,6
17142,0,0,6581949,8
17148,0,1,6081949,3
17152,1,0,6281949,8
17161,0,1,6081949,12
17166,79,0,6281949,6
17167,2,1,6281949,3
17168,0,1,6301949,11
17172,0,0,6281949,11
17178,0,0,6281949,12
17181,4,1,6581949,8
17191,0,0,6281949,4
17192,2,1,6412149,11
17194,0,0,6581949,8
17197,0,0,6081949,2
17202,0,1,6412149,11
17204,8,0,6081949,8
17205,0,0,6081949,3
17207,22,1,6281949,3
17215,3,1,6411949,6
17217,8,0,6281949,9
17224,0,0,6411949,2
17231,3,0,6281949,10
17237,0,0,6481949,8
17238,0,0,6412149,10
17239,23,0,6581949,11
17243,0,0,6412149,8
17251,4,1,6581949,3
17253,0,0,6301949,9
17261,0,0,6412149,11
17264,0,0,6081949,3
17270,0,0,6281949,11
17278,58,0,6281949,9
17288,0,0,6081949,9
17293,0,1,6411949,2
17294,0,0,6481949,6
17301,0,0,6281949,11
17302,1,1,6581949,2
17303,6,1,6281949,9
17305,0,0,6411949,7
17308,0,0,6481949,1
17309,57,1,6412149,2
17315,74,1,6301949,7
17331,1,1,6301949,10
17334,16,0,6412149,3
17340,0,1,6301949,7
17343,0,1,6481949,8
17344,0,1,6581949,9
17348,0,0,6281949,11
17354,2,0,6411949,8
17356,0,0,6412149,8
17357,0,0,6411949,3
17360,1,0,6301949,12
17363,4,1,6411949,2
17373,1,1,6411949,7
17374,1,0,6281949,12
17376,0,0,6481949,1
17389,0,0,6481949,5
17399,0,0,6281949,1
17405,0,1,6412149,5
17408,1,0,6411949,9
17410,0,0,6411949,6
17413,31,0,6301949,11
17419,0,1,6412149,5
17427,0,0,6301949,6
17428,20,1,6412149,9
17430,0,0,6581949,2
17437,1,0,6412149,4
17445,0,0,6412149,9
17448,11,1,6581949,1
17449,0,1,6481949,7
17452,0,0,6411949,9
17453,1,1,6412149,1
